age,retirement_age,income,expenses,savings,investment,inflation,return_rate,readiness_score
35,61,4019727.927826161,4017572.201725023,18299050.521071117,48748956.29527493,7.025719799026333,13.508274483056011,53.45870652124649
32,60,3304465.603612092,0.0,17398653.525659077,25130621.77265357,5.058122447851948,5.367833020066619,66.0066351825972
41,63,2135986.645662982,2846741.484678743,20320067.72380061,15497422.248805853,4.2950609927987005,5.300853639662566,31.626488835127333
48,57,1354831.1867914633,3107985.3966770703,14455519.563115915,27332545.58291791,5.757585038574734,8.34525233480332,21.222877260961383
37,60,6303628.468895782,2075985.1581447711,9762017.062139336,29233614.309325807,6.114156487502148,10.626186907137216,60.46258242988041
53,55,3375180.8253553533,719755.1044690548,21659760.77425305,31257347.8241104,4.7486564823541695,8.908814565714092,64.13134328305644
37,57,4146224.755840141,2336974.0371762314,5658513.861692816,56231173.94354753,4.919864025485735,6.064751311090491,50.87092827828075
53,61,3478301.4129304234,826686.6336714053,0.0,47990364.13811901,6.997629310161915,10.307484628359148,49.04201580121662
48,62,5329870.188476936,1196732.7549544051,13436178.038794387,28303871.030615523,5.271697011722388,8.857754130940913,65.73251092495569
46,60,1741579.573934902,1111258.6339576533,20313602.584749643,40281274.861795634,7.359758138184803,11.046330324722543,52.489796902683466
38,67,300000.0,993410.4874630576,10363844.437672138,21298536.48339079,3.1920349701370143,16.156979140344816,48.290044181923605
51,69,3086051.2126621166,3087171.450454608,9331482.98781204,65626017.617474034,8.772346697727775,7.629510169275509,41.720530053738806
38,52,1696621.5822721752,2582288.4113600063,20857444.37095001,37744488.8829172,4.301903585697467,10.108817715947245,40.25313039011639
54,64,3942200.508056037,2835706.8199758334,16286895.3319492,0.0,5.821070397651573,11.986452312574803,33.18847797291435
41,59,4942656.681551918,2753968.544424817,15925862.099020408,17635923.204412498,7.961736361707363,6.5190734304643465,42.178035616067284
47,66,2626322.838150656,2198477.728697796,10608341.473192967,35719375.6277502,4.468004977282369,11.573796009962573,48.08816037810501
53,65,4077916.971740307,633850.3256113976,27148409.327877656,1230838.6256887913,4.229551766996306,9.500173040680323,65.4027877871242
43,59,3519365.628770844,2952898.329352583,17348972.05511677,38424321.32981759,5.161010263863134,7.127229653195818,46.373765003403726
51,60,7115022.859796451,705953.7460120963,10476782.223559732,35619407.59249473,7.563863469133893,11.932384367193215,71.94976055692837
44,56,2203129.1415062635,1940183.8419075708,16983102.735537972,35984355.357800454,6.414528662219555,11.582564482696462,46.0538565532273
39,66,3166962.4697409677,1234921.52297014,24523452.319011725,3351158.2596624866,7.909144848363245,4.518091191754119,45.03029622863275
39,58,3312706.5841804137,2180415.155258607,12341936.442178102,15353755.8914197,7.39027971444588,9.653593088971007,34.398516972259415
41,67,6549201.328786751,1301983.4643717932,18083118.07541551,28075107.696425,5.540693466503874,6.616115278261944,80.5892344642392
29,62,5095224.920077009,2372525.7892857385,34444762.32185675,40728428.27926862,5.118104583392629,8.899689457486,81.03224794126155
34,68,1282919.8169557997,2835906.391467739,15751146.113228314,27360727.879890803,3.882414204567868,11.233714704333243,42.11898736954927
43,58,5024863.804237274,1183861.6250414834,20363948.184753176,5033449.935827922,6.941889281922018,7.899788993465565,52.34511649521476
44,62,4660100.561781645,1080463.7313127574,13435577.751471844,33685142.95005836,5.163059051765421,12.138855323857182,67.79648093581478
23,69,4844652.536826031,3100361.090879706,24143919.269563477,28205767.424406998,5.737882868604304,9.27662050359186,65.8158429525878
33,60,4650257.145032653,2752657.392383487,23644917.31811553,24179943.2858665,7.713275600049322,13.229813959080946,56.42895220047998
25,64,2041131.6726817668,2192892.2977710287,7802635.149443622,27185759.04280699,5.46159593282495,7.926928114345658,42.296148141017035
54,58,3571160.6124426983,2899141.2114254027,22456444.95880018,36943948.75072447,6.262678206029045,9.290849444358235,46.43166233029035
39,71,3272977.240724713,1168762.8078812934,14760593.178292906,11247962.678592222,7.121883486547137,10.600040224493313,51.352983604075504
55,62,3631947.474062313,2422957.295622921,551409.0898039285,10323250.65419843,4.272958096020079,5.879838545174597,22.312543616401634
53,65,1363170.2193995635,2815101.874783328,4710281.844645768,36474069.93835959,4.690430725167776,14.559336752201116,35.419064023829435
30,62,3781775.0206956975,692895.795981141,3876726.211588919,36968541.866761535,3.798484647861248,7.696811937397539,62.787737192117255
49,58,5552755.797681998,944741.4823101476,11033468.029040216,37321699.93610528,4.7930596474251335,8.703929692093679,68.7028115428305
41,56,4064729.254254723,2291482.7838711864,5771795.942398351,27317346.517834973,7.286508136681597,12.753079279664426,35.847476271426856
59,62,2022779.0813486965,2436544.0629808204,12029101.266203571,35858672.11074198,4.055273794961229,13.08411530416122,44.49456926367557
56,64,3913718.419795437,1790750.1606076553,21425792.92349332,33358423.82687388,5.626913771751137,16.360110106092304,64.66511742826081
37,67,1548982.28663144,1122558.2366610866,8432687.622998577,67856680.02531679,3.4492371460686333,7.858263258487745,64.8886789890342
39,58,2995682.45448468,1189618.6039729193,18369935.417088203,32513960.50502099,5.12672277121652,10.210092440894316,57.04407264532843
26,64,4799506.032601319,2056922.2348140008,27676357.28097844,27231903.364537712,4.003211867638544,12.116343647935269,75.59743277961064
52,60,1821967.0236782124,3814011.476248848,11924031.79654523,23429868.926134896,5.065352209483191,11.50813517455022,20.300687175236085
42,57,3395873.433162397,335173.20372052863,17515931.499979254,24810910.31582801,6.325933320736352,8.627329001320366,61.26151217696734
37,61,617279.950136574,2678670.025496057,17277918.490290985,7658686.75172643,6.850653546000077,10.482321540249451,20.417504800759605
48,58,300000.0,1476916.8573406572,14021085.18976948,32776061.03821165,7.69677433693438,10.02384218594563,29.685825530410728
27,59,2829720.696802879,3396803.7148658712,3557716.6872279607,14122422.160665546,4.882396826843179,7.875437007608178,28.731655615722204
37,69,545365.6177142039,4144639.2991764527,22162122.76251881,15233133.274523685,2.509793531916091,10.428740812198669,28.631811251600688
43,64,5313305.350995104,1581822.1513527432,17656422.956132315,21661602.877230257,4.651999973359031,4.912362736033971,62.3691749236444
47,55,2716426.71853094,2447211.0095630093,8686520.098324444,5747096.9816731885,3.68804195957377,10.40229247410872,25.062847328615703
40,61,2353756.433047968,1240035.0532828118,11342422.813472845,70625896.4669556,6.093455593546848,8.092748556274252,64.98310057209305
44,64,1384902.227877916,1563590.6414610348,19206335.87960887,26161964.399887413,3.540992079191893,11.273944308699612,52.18320940117704
43,60,5212089.261325674,2855115.143994565,16816905.70130215,23154415.64650279,5.0834892471765984,11.340984330008318,51.74354140790254
46,62,1621766.886878933,2392945.5840614936,27887172.008464117,43283554.103849486,3.798611934995869,8.95111812925501,56.32179882603913
44,62,7059941.282213618,2228319.62926663,22399092.344804887,22731256.7459304,4.022234012287543,10.761933234616942,75.38100514017827
37,59,7398705.529799011,380055.24056654,15199704.062014848,47611766.11730774,3.588466027953125,9.461317770027748,96.69410776123111
61,62,5054127.807769602,2925993.2150292573,15227522.861872386,41976297.13293492,4.44348548306928,8.53392933149019,52.98684796526032
54,62,4510321.717936151,2749337.396535798,13473027.513914756,13493075.649799049,2.7490029656432333,6.186971727527624,44.88909850194801
42,56,5241719.0306876805,455967.4353287949,18186993.57627269,50034990.08218756,7.423697637533704,10.712291381630491,74.96837499599837
31,66,3783492.593016551,3606350.7792690536,412059.1347073298,49717588.049220406,6.835744593574862,9.58761454678603,37.30664157742527
42,60,3695487.810210232,1214927.2426738923,6377249.964495961,0.0,3.517938965716472,9.231645545545732,44.515918125016796
42,53,3937488.176161128,1817244.176222344,10804983.103705736,71091896.07468848,6.809735083908504,9.299293013697769,59.495938386833004
19,65,865454.6621846813,4445086.804839953,15285827.962174833,20890753.400878143,4.3037401496241445,14.216059563090123,25.315679973890106
57,66,1743738.4237348223,1683603.6683087854,15645958.823711634,52002523.35259424,5.369711861094159,5.484523222631202,51.18332251414946
66,67,3802448.228858629,3471993.637933861,2694771.360781692,28399026.47864838,5.662522301913124,8.338315163936787,24.642117631048578
29,59,985562.3100512726,3222156.113447642,25879569.605228588,11173337.319023209,4.668999807154076,11.604153304419,33.12820818969641
43,61,3202601.8466954017,2771114.386444001,26223918.8250022,50325459.94054632,4.880957580025559,6.907840276847729,56.85724990966999
52,59,5185630.535743836,2149691.332697196,11364291.680166928,28893866.808840983,6.224486989385146,3.8948150650864113,44.661507109680656
34,65,5114642.868462903,2377175.709999992,4578612.635800971,4513109.136209022,6.388160664132105,11.172161606749404,43.12321761238006
56,59,1003482.8455152065,2840742.276909393,13283330.501992702,22271734.57461626,7.594708554539824,8.388547467471778,17.13428543338013
37,64,5247954.868106025,2393569.2950019976,19624413.417305008,10276308.342411537,4.864793311532793,13.960192642193814,59.64482022839207
49,69,2130579.0249921177,3937368.5653985534,13306657.445394091,8861780.231265638,6.113839184752864,7.584747307392869,22.60299597118056
33,64,5219393.301815283,3837556.147991455,24194451.988217384,35456671.65449204,3.1699725181999607,13.779148657433918,67.21578347046133
40,58,3605434.341711949,3019134.22725693,6668563.922651456,9208342.609402388,5.656733138850866,4.8290234435719785,21.667774459945722
33,64,4254253.865545692,3181426.8361085686,0.0,51925833.11443091,6.796705948210184,8.031706932830275,44.50596928720979
53,62,1669740.200491119,4462958.119115543,9952139.97376899,24166023.537403677,3.671169121756552,6.421153765891546,10.868265140535142
20,57,4240897.438960426,827339.5197753995,6184776.035055022,29945292.288044244,7.773725207194685,9.82431591469855,52.60345514261865
33,56,2515574.7192450976,1972950.198488564,21919006.74591908,26859729.86052212,7.561185150502441,7.003648086750383,43.11646642186379
52,71,2820299.268184229,830076.2675711554,13997074.120264342,23887138.91351852,6.53006611522569,8.337290853319173,57.6514693412242
47,66,3226397.470848544,1922452.686144445,15374413.50835543,32909523.063748237,4.168175915597069,11.06705280024452,54.17523505726151
42,59,5020026.593137618,3231515.809378776,0.0,28284049.48366635,5.567544826242976,4.427463476075433,26.94910158316779
52,62,3548893.9518921794,1487681.6113171156,17804691.37967399,35826169.79341744,6.578314699870624,6.560862480437326,57.29410646550313
26,55,3375323.5888165063,1838824.610800934,14149775.295552142,0.0,5.6812498922214605,2.9640172325644816,34.23042823961217
46,62,725603.120136926,1356616.993943869,20641258.634890296,24598813.430764057,5.859799656221703,7.398921560028868,40.941984693732735
37,64,4166441.7906260095,3192864.7060658806,13111972.17167025,31381245.31587416,4.053105608789895,9.002828996058906,50.250251916127894
51,59,4457461.139815401,751222.7273009585,15794859.008245658,22248780.57655436,5.000928979879377,8.46729590322139,63.06918506293206
52,58,4324490.738208199,1852678.1833949443,3692665.957802508,6039629.258001912,6.607607472018654,8.731027813235402,28.468246806855053
33,58,6431187.809006333,1162932.9628160556,15734674.415672356,28734045.19994616,4.700572899888086,5.714674237990629,72.64757059629984
29,61,300000.0,2010667.94211552,18763389.15018576,25358774.501262523,6.397822427701326,12.87074448103422,38.12193268880213
40,53,5679855.57013259,237534.4950215269,11597297.030687904,55755532.36486262,4.019325209260734,8.190788742688007,77.74210715676968
32,63,4426702.060785535,3315947.6460359003,13724761.7140107,13534564.713576606,7.123971323392465,7.274699592556615,38.649341893634414
30,63,2140081.6271913173,3989663.121838713,14702421.660651617,37749482.2059966,7.693911660106067,12.463745026865672,33.23043861379619
39,56,2232559.561908446,1994536.4272488689,15372993.225335464,0.0,7.436376810222858,8.547180358558348,27.78319849210042
31,59,3692725.103372978,2365831.5697497698,16189058.935168386,5994630.475692697,4.616349531570189,12.81981940897588,47.826153897998296
50,60,3617463.468314877,727956.7341824395,27545288.741022013,34338089.33705188,4.094869223969316,6.420580435925396,68.44761039352524
35,61,4020352.4598095487,1509782.014845413,14682465.519750629,47175789.0771787,4.3560482849812585,11.341111535399174,69.18472935438369
57,64,3047426.0716914404,1222793.619468383,12530730.285188258,59171551.5696533,6.139045495960045,9.441670501804287,61.38224566407775
59,60,5245142.443561893,2425243.811090075,19453616.494033057,41289175.52286655,7.21641044607903,11.169163010651705,56.05401561198365
44,68,4376239.603824447,4077977.062313472,15228537.548823964,35742530.92417606,3.229361714161397,6.509312067749979,48.861867993186
40,62,4097816.7934265817,1485806.7448817724,24100342.538074844,43706892.41122999,5.662898207748112,10.542716985746145,71.81096597177223
53,56,3586476.8442967213,3559430.7489566426,10069392.691068886,15737674.923397426,4.476628312972317,7.408343317949411,23.913052762420698
32,58,5669073.453790905,2065667.448982302,10693718.793546032,15209790.596961046,2.65539106689874,-2.621191222404768,54.00617221987662
44,65,3012513.4912852244,3346941.5232817326,20172187.94492105,20746506.335076727,5.762082109497065,6.077111579752464,35.21791855039066
48,68,987791.8695078036,2006529.4378807852,12999320.06449414,22189264.75517253,6.550075471622702,10.388708104269307,35.55935937608697
34,66,3604248.125888843,1721244.767848655,12308858.22972651,5388589.522531718,5.282849371910254,10.187800301461706,51.06988512776051
60,61,3401110.1051021004,2747022.588248731,16924613.69056912,38293719.426535785,5.60240389011848,10.181370569327733,42.67341416651733
44,52,2677390.3076694,2565076.9498415664,19353885.35605036,22192125.17599101,7.336292129052561,11.999797421885406,33.50896987200805
33,58,902327.2365105716,2851401.5207838467,10809475.416525576,31286475.7827741,6.92193639519427,7.160307922234741,26.25236022836766
29,58,4843989.084813766,2753436.348163328,19715433.884931963,793906.1838599369,6.3217673127926215,7.497156646634173,42.37964890129127
40,64,4321439.943047394,2804140.911991818,20225021.86015445,31519884.702960003,4.184685401998431,7.095688388529264,56.59895347739831
