age,monthly_income,current_savings,investment_horizon_years,credit_score,expenses_per_month,debt_amount,marital_status,dependents,has_existing_investments,equity%,debt%,gold%,real_estate%
32,15000,92294,32,609,7047,91678,1,0,1,34.590285133820004,14.598372969974763,26.20627343656401,24.60506845964123
24,15000,23788,3,734,12619,28049,0,0,0,32.849344092108254,26.73122717326894,36.97021754649201,3.4492111881307936
51,18059,107909,16,666,12585,278494,0,0,1,29.95577397698421,19.377934967253932,34.737154357255555,15.929136698506296
38,81439,477332,34,669,28225,13911,1,0,0,34.74515898991827,15.271085555285408,20.538222854861015,29.44553259993531
36,15306,210321,13,557,8084,158656,0,0,1,30.33620864005276,18.672708918691693,35.53271229693719,15.458370144318357
60,74104,214839,33,717,43421,136152,0,1,1,36.77877110906111,19.083680778342032,24.041996302679358,20.09555180991748
56,29041,226714,22,654,14854,9078,1,3,0,26.149442070773297,14.067038902456275,39.07023313712307,20.713285889647366
45,55606,218409,31,688,20549,278133,1,0,1,34.99885784597612,19.746810262420382,23.509231630636393,21.745100260967103
43,58122,5000,24,643,36672,45631,0,1,1,34.388824932167,22.525666714201783,27.012651915439477,16.07285643819174
32,55156,413785,3,660,20906,162063,0,0,0,29.413082226798625,22.234551658995795,35.98592205681098,12.366444057394602
54,40601,283643,33,579,34470,38922,1,0,1,31.77262730816063,15.367009926805036,26.692543812075364,26.167818952958978
56,15000,51361,30,638,12287,89508,0,1,1,34.16169046265677,17.708345912360652,31.437185358155084,16.69277826682749
57,60805,128740,26,616,35578,430504,1,0,0,27.162206363839807,24.875063311563803,30.012347295336472,17.95038302925991
23,76730,152724,34,594,26138,113232,1,3,0,36.84213433797206,21.48138052323625,17.109399138871993,24.567085999919687
29,80376,22640,22,661,50743,42172,0,0,0,39.75416477306812,24.566971682812813,19.749087962565422,15.92977558155365
38,62454,46877,30,679,40928,73582,1,1,1,37.80564927634936,21.38696204957139,22.796439049162682,18.010949624916574
63,67728,5000,35,670,56421,135257,0,1,0,33.54928427138626,22.015556975515974,27.15780363695653,17.277355116141226
55,36867,319159,25,642,12553,70695,0,0,1,37.06728446431638,12.382072957088411,30.546714390527406,20.003928188067803
54,73484,5000,28,683,52560,289956,0,3,0,32.22816910151886,25.23922256512129,28.092125686606806,14.440482646753042
61,72380,61399,33,669,46155,242505,1,3,0,32.78284452766907,24.742874484209917,25.31326107279887,17.16101991532214
34,51066,13036,23,658,20674,19053,0,0,1,36.776260245206124,19.2912908430818,27.84352016830255,16.088928743409532
24,61443,243286,26,663,22920,184421,0,0,1,37.24320052400989,20.649531736115623,17.60807263858102,24.49919510129345
49,59196,414406,9,745,42406,342539,1,3,1,29.783101812513873,27.494682626759705,31.548413996500006,11.173801564226418
61,73696,132384,8,554,37134,45735,0,1,1,29.447491266556895,20.086070615634274,42.85060401614694,7.615834101661902
65,15000,24051,37,625,13499,32652,0,2,1,33.19620437805273,16.63887469050366,30.142288974563687,20.022631956879923
35,15000,130690,33,677,12546,1156,0,2,0,30.93292140625494,17.17390157635503,25.389235505897084,26.50394151149294
48,15000,235386,15,523,9591,14749,1,0,0,20.459507088163132,17.394100307409214,41.502086128227624,20.644306476200025
62,46657,202772,8,761,31961,389036,1,1,1,30.16286205700095,23.75915791188396,38.58331357567057,7.494666455444516
36,73659,216593,21,670,29119,59536,1,1,1,39.902943678665366,19.069228032515532,25.98414340813491,15.043684880684193
32,15000,52377,3,727,12546,58794,0,0,1,35.34091347804465,22.23009821458728,36.1764051309866,6.252583176381455
25,62820,12256,9,740,36144,37221,0,1,1,42.583328151607375,26.860238133744225,25.979846826837715,4.576586887810702
54,95813,25808,14,683,58715,21504,0,2,1,34.58951359884936,24.129939469261732,32.47160332590776,8.808943605981142
62,68195,497986,38,471,56184,85306,1,1,1,28.03729439906028,16.85419835702976,28.189109722326304,26.919397521583637
21,15000,152106,27,662,4556,154130,1,2,1,41.05547252558963,17.13532942133828,19.492588576366764,22.31660947670533
59,75632,208253,20,667,45122,96033,0,2,0,29.694892143695228,22.493237074638785,33.92935333083724,13.882517450828749
52,67268,366924,4,563,45477,4331,0,4,1,28.0807809952867,18.59938212755518,40.31232956351488,13.007507313643243
46,49721,306505,24,507,19668,195233,0,3,1,31.823560775404175,17.861696354824453,29.283993230110145,21.03074963966122
37,65453,39426,27,687,22318,321876,1,1,1,38.22723618004809,23.775646569460335,20.783615285139838,17.21350196535175
68,18124,9570,12,550,11254,69659,1,2,0,19.938000619065,19.258290841516445,51.06903266432291,9.734675875095652
47,61530,414716,28,815,38672,54773,0,3,1,40.01588288169475,17.547212022606303,18.69447525854317,23.742429837155765
44,74358,639860,35,671,37041,31341,1,0,0,33.96401865379863,13.66687969574191,21.129370226730444,31.239731423728994
55,39212,134050,24,758,32520,43122,0,0,0,33.71205409026609,19.50190946912436,29.067844100404468,17.71819234020507
66,45875,350856,31,652,22049,124090,0,0,1,35.67548061110681,14.10430651515946,29.030616120242463,21.189596753491266
62,42971,42196,3,710,26207,176437,0,4,0,24.008472983754107,23.191012189110925,49.0175423286175,3.7829724985174695
59,45742,18832,30,654,18847,48455,0,2,0,31.57377296092375,17.348830918096795,34.06927087284265,17.008125248136803
46,35096,110845,27,730,10763,49802,0,0,1,37.89466358179108,16.996113422090012,28.152696316949775,16.956526679169126
69,36881,266717,17,487,20491,71981,0,1,1,28.6406236714369,12.89318140130902,41.545079138501436,16.921115788752644
58,75483,170113,6,721,46510,22389,1,2,1,31.84484045932251,21.879860531076336,38.38647387208104,7.888825137520104
43,15000,162278,18,704,11382,314418,0,2,0,26.116244470277138,26.381183627911643,35.038942933429254,12.46362896838198
42,65490,5000,35,638,37281,146679,0,0,1,38.64198420616363,20.489851315686337,22.19625054594527,18.671913932204774
24,75424,61117,27,617,35241,68211,0,0,1,43.083452400489186,20.047452054935228,20.62106613528504,16.248029409290545
69,19419,448807,17,626,12865,15650,1,2,1,25.512038568532418,13.683705686529606,40.864197741952545,19.94005800298543
29,57703,23070,11,673,30507,226718,0,1,1,35.20746851330658,28.87699638757389,28.29523945734145,7.620295641778096
24,32504,207354,38,747,14303,79331,0,1,1,39.09745242735923,18.39812308207921,14.262725304023077,28.2416991865385
27,94090,227880,37,607,79619,191277,1,1,1,35.938476985884535,26.492503607858414,15.421117649059726,22.147901757197324
43,53831,211181,34,514,33483,4076,1,0,1,36.6254302314493,14.006704637059277,25.39557081740232,23.9722943140891
22,104194,725776,32,849,43791,38367,0,1,1,44.351916908910496,13.897811687944978,12.090793900019206,29.65947750312532
69,99668,84207,35,704,70021,116774,0,4,1,35.427524344606276,22.794270659943898,23.798060712660714,17.980144282789116
44,69220,183410,28,619,54119,80314,0,1,1,31.586376453271704,22.38182784262098,26.390597935248326,19.641197768858998
60,124281,34439,22,745,93847,41959,1,2,1,33.88774252780248,26.776805171990997,26.42757343320022,12.907878867006312
51,15000,81655,16,725,9895,26947,1,1,0,30.18764525215061,16.349835656208,40.66017864761348,12.802340444027902
67,103363,108225,12,689,63234,43112,0,1,1,33.00326291839825,24.457229989555145,34.39328071857297,8.146226373473654
51,51958,38696,5,612,39820,162733,1,1,0,26.57782709042418,26.676245758688076,45.24116585216934,1.504761298718421
67,56199,379700,26,703,40737,24358,0,0,1,33.698545064304675,16.195396233043613,30.067883116990863,20.038175585660852
60,46163,201516,26,737,29677,108113,0,0,0,31.65061457937431,16.540442420465727,33.84168521646189,17.967257783698074
68,16498,53398,13,512,11460,66131,0,1,1,24.219396245918325,18.14555423690361,49.134228458067916,8.500821059110146
63,77088,23196,24,668,30925,172783,0,2,1,34.87937422697578,21.42075508007803,32.3260606757353,11.373810017210886
54,22779,54319,3,674,7106,27020,0,0,1,29.760960688487696,14.553234930717057,49.207074961060336,6.478729419734912
44,42270,156075,32,671,36296,37780,1,1,0,31.281645097662587,21.49764958043964,26.79598398708391,20.42472133481387
69,43598,280168,23,654,37545,61037,0,0,1,27.869055634728664,17.046691627183055,38.97216610612512,16.11208663196316
46,89867,111921,37,745,69447,21865,0,0,0,34.15093436387646,24.986547017298047,17.44664975329508,23.41586886553041
36,57790,17302,38,633,30246,74208,0,0,1,40.769270421113546,17.874559942337847,19.32992086632211,22.026248770226495
67,15000,45883,38,650,5856,64553,0,2,0,30.932008897742357,13.503018054374976,33.16627522743305,22.398697820449623
33,33029,67734,13,675,16990,553651,1,1,1,33.43250924875896,29.559210465015894,27.773289040142114,9.234991246083032
35,15000,161756,15,636,11036,108128,0,1,0,27.15668456130647,19.590888090819977,34.478007725923945,18.774419621949605
47,75074,45315,2,539,37621,8639,0,1,1,28.582208444334213,21.415202687813085,46.96416712099556,3.0384217468571397
24,24513,42637,11,667,19060,73929,1,1,0,28.338609145824584,31.67040746290668,30.80492062681057,9.18606276445816
36,41825,53945,16,668,29436,252942,0,2,1,32.84056569539796,25.262598421676124,30.106033787012116,11.790802095913797
50,112510,143646,18,621,76280,241879,0,1,1,34.331295513873826,27.3256418708142,28.95896816335447,9.38409445195751
64,79103,108562,34,639,67881,391807,1,2,1,29.780969856718446,28.53393052699513,24.844084476387852,16.841015139898566
50,25062,294857,10,396,20953,269580,0,0,0,19.368467556692906,22.26732694049954,48.430614578868514,9.933590923939027
56,84751,191537,13,747,61613,23274,0,0,0,28.26683315438564,25.395820645423612,34.67533310874797,11.66201309144278
23,38465,175852,32,722,16137,429,0,5,0,34.880342407855096,18.916275703322317,19.84530565722657,26.358076231596012
42,84676,26881,8,543,73105,114933,1,1,1,30.78528749387765,32.34488567263345,33.35499896207333,3.5148278714155765
69,47630,9090,7,596,20779,145458,0,1,0,22.86610386700092,22.503877733724444,48.913641343820906,5.716377055453729
42,31199,114136,17,766,16334,16879,1,0,0,32.810257908665655,18.63125778090675,34.06352740231126,14.494956908116333
69,28396,11894,27,558,22605,21903,1,0,1,31.121150823293625,13.935335643047944,40.437427999220326,14.506085534438101
32,68629,72414,8,688,29180,395869,1,2,0,29.091345535998176,30.669604673906175,33.13511389530305,7.1039358947925955
41,87391,5000,29,611,59702,345532,1,2,1,37.611754568725594,28.026052405226622,23.089634745661787,11.272558280385988
24,71172,31131,37,683,40902,20491,1,1,1,42.45273755023301,17.46583963689107,17.60759572401395,22.473827088861974
51,47021,18712,27,654,31711,34044,0,0,1,35.85699566509375,20.218064784303603,27.99354002792141,15.931399522681227
64,15000,258300,37,627,13122,267201,1,2,1,30.82662631894864,16.41174802316282,30.145526138790967,22.61609951909758
51,40819,67975,24,681,32043,68510,1,0,0,32.54977785310083,20.296856682193855,30.62095885077821,16.532406613927094
43,22439,13141,16,611,10714,191982,0,2,0,29.31469215538059,20.731600339283478,37.982710886971034,11.970996618364897
40,101057,49366,26,507,33789,60499,1,2,1,37.72190313248421,15.726653572462407,28.482082823457024,18.06936047159637
35,48045,183720,31,576,42290,159991,0,0,0,28.990374444302986,25.51640870694128,24.591616257280155,20.90160059147559
43,69011,219038,27,566,44933,60666,1,1,1,32.53141529704025,22.112179274514858,24.66070036394868,20.69570506449622
48,49690,20429,26,522,20067,275329,1,0,0,28.404901797035077,19.766651305831655,32.3139679861925,19.514478910940785
36,72891,241221,15,680,49293,47267,1,1,1,36.72808043690679,20.370610327476136,28.606053334467163,14.29525590114991
57,81545,74068,15,636,26529,88858,1,1,0,28.506685970340556,20.001151985698264,37.60621612554903,13.885945918412146
41,129854,182001,23,678,53566,88516,1,0,0,34.16900247609652,22.750929116073014,26.91281383598448,16.167254571845984
35,46322,178119,25,692,31479,125592,0,1,1,36.02091373466836,19.162548059893627,25.056302126901397,19.760236078536604
37,91293,252465,4,711,49433,43955,1,1,1,37.48116213274821,23.452236271605212,32.95625164024415,6.110349955402429
57,68338,191140,36,683,33831,123488,1,0,1,35.52448349228508,17.1315603175586,26.36176082345134,20.982195366704975
33,42656,6343,16,572,29573,18243,1,1,0,30.348319625387134,26.243550927669794,32.488077670122316,10.920051776820756
39,44798,117262,21,696,36727,268881,1,0,0,28.172365503446706,24.718782764930324,32.087598449115596,15.021253282507379
50,74127,29078,17,668,52419,18683,1,1,0,31.75697162067056,22.3422973001668,33.934446000715056,11.966285078447589
65,51102,560860,3,825,29540,220131,0,1,0,27.468405619301084,17.83680555909131,39.865382396633294,14.829406424974318
38,63148,47279,7,651,43907,141767,0,2,0,28.249371489958623,27.265155453244923,38.11647150694482,6.369001549851634
34,79939,87186,12,681,57347,50056,1,1,0,30.397864691652455,28.612977280311952,29.92506126557466,11.06409676246094
56,134859,35045,1,642,103171,47598,1,1,1,33.970844012025964,31.326206753323465,34.59976572869665,0.1031835059539137
56,60975,23128,37,654,29525,405927,0,0,0,31.732092884526587,22.68469388037415,27.187508159155076,18.39570507594419
40,26155,146979,6,649,9642,26027,0,0,1,32.833393832248376,16.862503274464775,37.76025381802751,12.543849075259358
39,71940,108736,23,615,51014,154031,1,1,1,33.99396946435039,23.143197783124144,27.37473343417016,15.488099318355285
65,45479,75113,25,664,16947,24354,1,1,0,28.659609266460684,17.59988801647021,35.23848711667657,18.50201560039253
64,116808,14286,25,700,67422,282969,0,1,1,35.61210912450169,24.42037369888737,27.227244759331082,12.740272417279854
27,45087,213064,3,616,19767,162547,0,1,1,32.87641618992706,23.80750899730984,36.05312216609437,7.262952646668723
64,60552,5000,4,717,30230,323840,1,0,1,30.62579262010237,27.357652018820648,41.14780302965716,0.8687523314198204
24,78687,97898,30,707,45825,253543,1,2,0,37.065296073982665,27.81237315945157,15.734714306369346,19.38761646019642
54,74739,160196,33,580,62609,95687,1,2,1,31.13867328966685,25.135575210458587,23.35563882507465,20.370112674799913
22,101706,90139,29,573,72033,19817,1,1,0,36.116028636723755,28.228188375942743,19.380918385376933,16.27486460195657
25,80025,21586,4,686,32248,30040,0,0,1,38.62022673140762,25.827595157991013,31.904525728842476,3.6476523817588973
30,130288,240993,14,603,107835,27050,0,0,0,31.278154476127746,32.283164053998384,23.70939747824645,12.72928399162742
52,73485,62637,21,566,44114,29914,0,1,0,27.85077578957409,20.620128628428454,37.33432277998462,14.194772802012839
62,98973,23159,7,787,41821,77647,0,0,1,35.20902428036446,22.245000135485498,35.407154899759874,7.138820684390177
61,45922,127856,21,573,28309,242807,0,0,1,28.720569464748475,18.89696644885875,36.23175480180107,16.150709284591702
33,119245,5000,7,528,49433,2806,0,1,1,38.75254699662064,25.140718949050445,31.47219364022959,4.634540414099318
59,49569,62665,1,587,25795,32693,0,3,0,26.01437674314329,21.1074480320169,51.64457864550385,1.233596579335956
25,104581,222219,34,669,81919,109000,1,1,1,40.127561927382125,25.594225658293418,11.997831121915766,22.28038129240869
30,86758,390166,23,656,60311,240586,0,0,1,36.43742143990958,24.726704517248866,20.352103074409822,18.48377096843174
30,62000,143331,3,801,36379,42370,0,1,0,35.041785600272156,27.54485371584487,33.33520483444539,4.0781558494375805
58,104870,39265,18,589,45709,57854,1,0,1,34.05674914690503,21.0821357572458,33.540352605060505,11.32076249078866
47,59640,39754,12,669,27989,56098,0,0,0,31.007255367356578,20.30073604421487,37.742021055832154,10.9499875325964
41,101052,148163,14,740,89627,41725,1,1,0,33.096404183050396,31.795429479026165,26.437222532079808,8.670943805843633
28,71341,83545,28,597,36081,143983,0,2,0,32.13933234216905,24.437394075062546,26.213702696038236,17.20957088673016
21,48684,31219,24,706,32602,127989,1,0,1,39.639234471064036,27.262354173623216,17.381745883482107,15.716665471830641
48,69608,247733,24,503,41754,222392,1,1,0,27.49890811543181,22.40295244559391,31.368632344419428,18.729507094554847
69,61023,35752,3,791,19152,299507,1,1,1,35.614592195319375,21.833055425790917,42.435733939694195,0.11661843919551654
59,46725,62093,9,730,40501,276883,0,2,0,25.110537054950466,29.588353685118808,40.87014423534344,4.430965024587297
34,66990,10144,24,596,23631,93225,1,1,0,33.58886029772245,24.255008244520127,28.041752778668034,14.114378679089379
41,72111,193369,2,716,50133,24651,0,0,1,35.66784121066052,24.896640068008185,33.45045590923726,5.985062812094031
50,15000,51515,28,755,11799,30148,1,2,1,35.96701185556761,16.05531125702673,26.925028704102267,21.052648183303386
41,75041,42415,7,547,56223,107066,1,0,1,29.31456966033814,26.98348595117308,36.051360220451336,7.650584168037431
69,82233,57837,9,602,64598,300708,1,2,1,29.291776488321116,28.958869851995466,35.92531495481464,5.824038704868794
29,103549,331602,39,758,77023,90713,0,0,1,40.56470661902175,23.737882443104258,11.292031838402309,24.405379099471684
37,22920,116776,39,655,13003,329357,0,1,0,32.92494037258897,20.084568989085255,21.381215474837784,25.609275163487975
